"db","X_id","X_rev","value","timestamp","study_id","uid"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000604_p006235_y2008","1-9cedcbd551577c25612bfb2a14942f2a","N","2019-03-03T02:31:07.982Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000605_p004339_y2008","1-59068b604474c0356489d9fecada8a9f","T","2019-03-03T02:31:11.127Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000606_p003365_y2017","1-8506501eb3109cb04ebf01917d17bac2","T","2019-03-03T02:31:14.854Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000607_p006347_y2008","1-4aad89dbafb745c38b0826a0d3f89ed5","N","2019-03-03T02:31:18.231Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000608_p000379_y2017","1-daced131d3c67db8b30c1609956f9e39","N","2019-03-03T02:31:21.963Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000609_p003591_y2017","1-2572320fdc20533c0528face1b7fe72b","T","2019-03-03T02:31:27.158Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000610_p003309_y2017","1-a9a60185694812bd0e32bf8e1eb173be","N","2019-03-03T02:31:33.122Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000611_p002057_y2017","1-228984f0047cab7d403d0f0e64cae1c4","T","2019-03-03T02:31:35.657Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000612_p006346_y2017","1-7f6eb87b01720577fe784f0ec116cf79","T","2019-03-03T02:31:37.237Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000613_p001445_y2008","1-c2ca762638696c5e3b92510e24c65d11","N","2019-03-03T02:32:02.769Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000614_p005608_y2017","1-064a0ff709d3e4ccf52bdf30a087705c","T","2019-03-03T02:32:04.710Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000615_p003108_y2008","1-c2006464d200c1ca17d6e4de5949d7f5","T","2019-03-03T02:32:06.244Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000616_p001909_y2017","1-a944def60e2e49d5741d6d7d20808603","T","2019-03-03T02:32:09.639Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000617_p001059_y2008","1-c0eff9faece97d703eb90fec217ea77c","T","2019-03-03T02:32:18.065Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000618_p003484_y2008","1-e42c7780418b12ebc9e587e924518f31","T","2019-03-03T02:32:22.604Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000619_p002394_y2008","1-c7a2ce43ac607ddfbad6b6bad6a37116","T","2019-03-03T02:32:28.269Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000620_p005210_y2017","1-3c0051bbc2c853a4147ebf33a3154a80","T","2019-03-03T02:32:29.934Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000621_p004460_y2008","1-0e329d8d7f6d09b1b20389102da0036a","T","2019-03-03T02:32:37.550Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000622_p005340_y2008","1-22fb007e3f9df3355e7f59c5cf9d4d68","N","2019-03-03T02:32:41.833Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000623_p000350_y2017","1-1e7ef63a733d91c35175ca6336ed67c4","T","2019-03-03T02:32:45.743Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000624_p002626_y2017","1-afb631c2853dfba1a1a303322733ad2d","N","2019-03-03T02:32:47.735Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000625_p003104_y2017","1-7c695723d0a51ce8fce1c6f0868d3fac","T","2019-03-03T03:35:25.188Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000626_p000739_y2008","1-0d310fe614af67c55acfbd451eb2a313","T","2019-03-03T03:35:27.081Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000627_p005592_y2008","1-175b7c6a4826fce1f2e6c48115b241a6","T","2019-03-03T03:36:22.158Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000628_p000606_y2017","1-0f36e5ca149f0503944f627dfa1c791e","N","2019-03-03T03:36:26.789Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000629_p003779_y2017","1-66a5fba714924c9db024162e6f350549","T","2019-03-03T03:36:29.085Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000630_p002444_y2008","1-5e9d284b8f00f5ac43555fed4e3a4d87","N","2019-03-03T03:36:30.747Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000631_p006211_y2017","1-b0e4b2c43c2ed0cf41c628d04b657263","T","2019-03-03T03:36:32.857Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000632_p002865_y2008","1-b987fe451201f04f335e758c0616faa4","N","2019-03-03T03:36:34.528Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000633_p000616_y2017","1-c305ee29d596eeeddc8d9dbbcf27efb4","T","2019-03-03T03:36:36.365Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000634_p003730_y2008","1-d786022019f783d3d63bae39690b8753","N","2019-03-03T03:36:39.280Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000635_p005676_y2017","1-46507c5b3dae92b1eaaea811d48e94b4","T","2019-03-03T03:36:41.518Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000636_p000821_y2017","1-0a8a01fd47d02e13cc6a42117b0ef1d8","T","2019-03-03T03:36:43.035Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000637_p000359_y2008","1-33f0d90e453cf2e51e6511aae62f8a5c","N","2019-03-03T03:36:45.363Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000638_p005384_y2017","1-92c39452a62c4647ed67ed33109a7828","T","2019-03-03T03:36:50.313Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000639_p003788_y2008","1-fc8d204f8ed8ed04301295d43f5c3f03","T","2019-03-03T03:36:51.700Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000640_p001535_y2008","1-1eb69d2e2ad3c68cda5d120ce5b29de8","T","2019-03-03T03:36:53.064Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000641_p001814_y2017","1-16619d4c0bf758e79c8893c55573e8b3","T","2019-03-03T03:36:54.870Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000642_p004705_y2017","1-594e1eb7501ec0546a8562b3693798d3","N","2019-03-03T03:36:56.718Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000643_p002077_y2008","1-83ac6fc06345cbb7d3be082323dfb1c5","T","2019-03-03T03:36:58.796Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000644_p006395_y2017","1-870cf1396f559912d24a85322026fadc","T","2019-03-03T03:37:01.917Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000645_p005599_y2008","1-6c7666e9ff7b5b54af554ec5452b9a56","N","2019-03-03T03:37:09.470Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000646_p004836_y2017","1-04bd3bac281aa66c839150ec9af80d40","T","2019-03-03T03:37:13.545Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000647_p005689_y2008","1-a30bc4842b99777ee088c2497b98fdac","N","2019-03-03T03:37:17.155Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000648_p006315_y2017","1-9e8b18f7e2db4e0c78d06d834835f10e","T","2019-03-03T03:37:35.737Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000649_p002612_y2008","1-8a725022c8512c71bb9dc1953ba9869d","T","2019-03-03T03:37:37.029Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000650_p004438_y2008","1-dbddb0c66c2d2f5f9ac2ec05f495f6f4","T","2019-03-03T03:37:45.866Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000651_p001850_y2017","1-206663d64a69b71f2585e8d75f8189df","T","2019-03-03T03:37:47.199Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000652_p005417_y2008","1-7950f1af9e673d5a3ed56f4dfcda6148","N","2019-03-03T03:37:48.868Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000653_p004253_y2008","1-90f5b5998c89db354467995b2c6bfcb5","T","2019-03-03T03:37:56.920Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000654_p001374_y2017","1-23f727ce02f4a848e2a0bd8c7aaaef60","T","2019-03-03T03:38:00.623Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000655_p003955_y2017","1-68f04959a32c64377bfba1fddcf840ef","T","2019-03-03T03:38:01.922Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000656_p000812_y2017","1-5a17ba432f7b385ab72bb0272b89d95e","T","2019-03-03T03:38:05.662Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000657_p004687_y2008","1-28d224389a7946d8a1b96b49c532f736","T","2019-03-03T03:38:13.405Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000658_p003469_y2017","1-e35ad5645073a1f44cd2424f4d827a4c","N","2019-03-03T03:38:15.735Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000659_p002494_y2017","1-d7937b2668ebbccbc6ba82b3d753dcbe","T","2019-03-03T03:38:18.704Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000660_p002791_y2017","1-212eb318232d779f3c32cee567dc5e13","N","2019-03-03T03:38:20.388Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000661_p001631_y2008","1-4d104f91078bb3b2138506125827b6ca","T","2019-03-03T03:38:21.721Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000662_p004074_y2017","1-7b58ba3035d6defad74220838e43832b","N","2019-03-03T03:38:32.373Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000663_p001596_y2008","1-090fe6493053999bed1ae5473657ead5","T","2019-03-03T03:38:34.453Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000664_p001745_y2008","1-735ff445f06b5b755724806e364f7e76","T","2019-03-03T03:38:37.704Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000665_p004246_y2008","1-ed396bcc42beb9e60d4cefdc024dab12","T","2019-03-03T03:39:04.068Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000666_p004534_y2017","1-7e757701c9508d2f7d67973e505dc018","N","2019-03-03T03:39:05.971Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000667_p001166_y2017","1-5ebc4612b13463f9cf40ef2fb148ceff","T","2019-03-03T03:39:21.643Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000668_p001105_y2008","1-617198a3179ec180d1f0ecaeb688fdf4","T","2019-03-03T03:39:33.588Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000669_p001788_y2008","1-359aab0cb28831f4f11bd781875ac252","N","2019-03-03T03:39:39.774Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000670_p000325_y2017","1-7782fd4955d13e793b1d59d0321b54b3","N","2019-03-03T03:39:45.547Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000671_p000444_y2008","1-79ca3cafc7dd2781078512b2202322a2","N","2019-03-03T03:39:50.927Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000672_p004298_y2017","1-e1cf242841e63a0b66f54b8c7ea36141","T","2019-03-03T03:40:12.886Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000673_p002886_y2008","1-c6599c90a34536c0b13f47e1856671f7","T","2019-03-03T03:40:19.749Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000674_p000262_y2008","1-c1507833dcfebc3aafb04053e11dcb7e","T","2019-03-03T03:40:21.190Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000675_p006292_y2008","1-08273a0cdae453f012991037ad70c727","T","2019-03-03T03:40:22.479Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000676_p001814_y2008","1-7d67c94e6061908e73f730b080696d8f","T","2019-03-03T03:40:23.645Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000677_p004285_y2017","1-62e39dc397f87b49f2d9fd7676869ac6","T","2019-03-03T03:40:26.814Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000678_p006257_y2017","1-91be3a8af43f3a51ef940572d3e4056c","T","2019-03-03T03:40:30.919Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000679_p001406_y2017","1-0c5a6c8b122bd7153d2bfa31b8c3a8bb","T","2019-03-03T03:40:39.421Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000680_p001475_y2017","1-5e695c721baf417ad0cdc73803557b45","T","2019-03-03T03:40:44.349Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000681_p006149_y2008","1-72caff2054ba82ffcc9ab6b716250edb","T","2019-03-03T03:40:54.791Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000682_p002102_y2008","1-bcc8ac9ce0645cef30eb54e5083a4ef8","T","2019-03-03T03:41:04.272Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000683_p006284_y2017","1-f1b3feacbc76ed28c597359e649e29ca","N","2019-03-03T03:41:18.790Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000684_p004707_y2008","1-4cca586669d9d57901aa13f5ac96136a","N","2019-03-03T03:41:20.331Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000685_p001871_y2017","1-c9cfb6fd076b5b3dbf392790f7b4bfa5","T","2019-03-03T03:41:22.532Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000686_p001060_y2008","1-8bc9991cab35c922ae557a4a6d61e2c0","N","2019-03-03T03:41:24.323Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000687_p000623_y2008","1-8543879ca6d7b1ca88593f03ae7d62c1","T","2019-03-03T03:41:25.919Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000688_p002884_y2008","1-8ac3cb3ff0da51065cafb90cfa2d6f6c","N","2019-03-03T03:41:28.514Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000689_p002316_y2017","1-95d357405edca4bbce535dd7ead103bc","N","2019-03-03T03:41:49.894Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000690_p006182_y2017","1-0a208ac6dc19a92aae324820019d34f3","T","2019-03-03T03:42:05.336Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000691_p004264_y2017","1-8c7a2cde1dfb0114028fb917206138ac","T","2019-03-03T03:43:46.052Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000692_p003671_y2008","1-00085d789f3fd3be7ab203031f8898d0","T","2019-03-03T03:43:48.188Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000693_p005910_y2008","1-6bca72b2a4f9a9887dee41513c955757","T","2019-03-03T03:43:49.666Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000694_p005442_y2017","1-7aa780e8af401b41553a45bc244e2420","T","2019-03-03T03:43:50.911Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000695_p001194_y2017","1-54edc71d724e6257ad9ee9e45e7e72f2","T","2019-03-03T03:43:52.384Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000696_p001363_y2008","1-2c3bc5b07691ea8ade9f08203bd60a91","T","2019-03-03T03:44:01.460Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000697_p000231_y2008","1-c78eff2104ae81c4f62f48bbe864c738","N","2019-03-03T03:44:03.277Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000698_p002537_y2008","1-512b37a9948fb62108ff49d5155cc2d0","N","2019-03-03T03:44:04.633Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000699_p002621_y2017","1-a6aec53ff485809f0e7a88c45e38ee6c","T","2019-03-10T04:17:07.610Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000700_p003585_y2008","1-36b7bc4a90b33e3f4973e343f6aeb1e6","N","2019-03-10T04:17:15.715Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000701_p001366_y2017","1-713393dd34754bd5ac52191ee9e9001e","T","2019-03-10T04:17:32.116Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000702_p006342_y2017","1-c52b729eca77c1bfc5af89ecb1749578","T","2019-03-10T04:17:33.839Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000703_p001798_y2008","1-3299f953f39f7150c33cade030905328","T","2019-03-10T04:17:35.276Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000704_p000651_y2008","1-00f030ded310dc5246ce728855b7e167","T","2019-03-10T04:17:37.108Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000705_p005415_y2008","1-5f0d7a8382f9d20bfcf962f92780497a","N","2019-03-10T04:17:58.418Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000706_p006214_y2008","1-ac81ac6e41abe2b774e17758af90e247","T","2019-03-10T04:18:00.125Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000707_p005385_y2017","1-9610b0ba9cd0cf84ea662e0d3e4294ce","T","2019-03-10T04:18:05.084Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000708_p001129_y2008","1-d491bb62e397c63e58647581fe9868a0","T","2019-03-10T04:18:06.464Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000709_p006214_y2017","1-0fb2a48cbf28dc06c877cce3235ada37","T","2019-03-10T04:18:10.334Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000710_p005497_y2017","1-263a76122ada9bfb7b8f2c539a48a6bd","N","2019-03-10T04:18:12.321Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000711_p005430_y2008","1-3e94bd279f1c418f20a83b9d4faea778","T","2019-03-10T04:18:14.145Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000712_p003104_y2008","1-20812ae607cc8193070ad668f5152558","T","2019-03-10T04:18:16.502Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000713_p004885_y2008","1-c1db886be817d07564536922b783c9fe","T","2019-03-10T04:18:17.652Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000714_p003593_y2017","1-3b19c220178bd52a428a3d9133f841b6","T","2019-03-10T04:19:04.628Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000715_p004166_y2017","1-752bf5dbfb1a0d08498539ecbe2b1614","T","2019-03-10T04:19:10.792Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000716_p001163_y2017","1-d686dfcffc8b21e6131fbcf4377e695b","T","2019-03-10T04:19:13.011Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000717_p002482_y2008","1-db3515c293ac5228c30345c28c1db27b","T","2019-03-10T04:19:22.935Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000718_p003176_y2017","1-5e07bd7ac176b040573eac2a9f20fb62","T","2019-03-10T04:19:26.837Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000719_p004277_y2017","1-643dc593c6f5eb65531cb27d3bdf46c0","N","2019-03-10T04:19:31.684Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000720_p002715_y2017","1-04287f1b088a02bccbb0ba96a6087f1c","T","2019-03-10T04:19:36.269Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000721_p005360_y2017","1-0db1c5fd6bd2ebedd5bafb650ada1d28","T","2019-03-10T04:19:39.298Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000722_p004554_y2008","1-d76f809f8c4cf96783fcc946991f88d7","T","2019-03-10T04:19:52.132Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000723_p002359_y2017","1-26fd0e18b34f0ed368f3d47a0d5ccb44","T","2019-03-10T04:19:54.246Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000724_p002110_y2008","1-b439104bea4a785a335ed322de9a9b00","T","2019-03-10T04:20:26.272Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000725_p001041_y2008","1-48425c690aec4f86d7b4a9c6c3ad8d4b","T","2019-03-10T04:20:44.585Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000726_p002302_y2017","1-7699fee1042e06426c860f44358e88d3","N","2019-03-10T04:20:53.213Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000727_p004593_y2017","1-6e89c74db6f2620bdff94188c23788c0","N","2019-03-10T04:21:12.833Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000728_p005155_y2017","1-1d35c7aca469da4bb5efc07994d61575","N","2019-03-10T04:21:40.715Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000729_p005080_y2008","1-72c902b52e719d3530aaaa8a76e64e7f","N","2019-03-10T04:29:45.199Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000730_p006164_y2017","1-e588d6a99a119f5d0fb7e4f0ed4df9af","N","2019-03-10T04:36:02.571Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000731_p004744_y2008","1-ebaefccae8f7d3825202f6e6d44e3826","T","2019-03-10T04:37:33.268Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000732_p000527_y2008","1-4ba1b665d831669e686c00d89ade7f63","T","2019-03-10T04:50:46.517Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000733_p004116_y2008","1-e2eab327b40857b005a454974037552c","T","2019-03-10T04:50:50.479Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000734_p003751_y2008","1-82546a1e43c78c23f1aa4485eb9cbbe0","T","2019-03-10T04:51:05.736Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000735_p005031_y2017","1-2d5ad17df39baf48464dde73717c72f2","N","2019-03-10T04:51:10.505Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000736_p001022_y2017","1-8242e8917d314aac0e9596eeb7d71d40","N","2019-03-10T04:51:22.379Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000737_p004022_y2017","1-2d5955e5ac3306efd807450aa9ca8dad","T","2019-03-10T04:51:36.896Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000738_p004969_y2008","1-410afb1ff5f8bb76578913974a18edce","T","2019-03-10T04:51:39.220Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000739_p003190_y2008","1-cabd6538bfce276231af922d7fcb0f07","T","2019-03-10T04:51:50.870Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000740_p001105_y2017","1-97e0430e77cb8a819343f00ae94dcfbd","T","2019-03-10T04:52:00.778Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000741_p004688_y2017","1-85ba5b597ecbe5c879b476cd39d7f3a8","T","2019-03-10T04:52:05.182Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000742_p004347_y2017","1-bac0485681cabfad4c75f80e1d69c734","T","2019-03-10T04:52:12.412Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00000743_p004901_y2008","1-e92386058eeca90eaf76e13f0192dcc3","T","2019-03-10T04:52:21.392Z","oc_primary_study","G"
